event_name,block_number,txhash,log_index,timestamp,id,proposer,targets,values,signatures,calldatas,startBlock,endBlock,description,voter,proposalId,support,votes,reason,eta,oldVotingDelay,newVotingDelay,oldVotingPeriod,newVotingPeriod,oldImplementation,newImplementation,oldProposalThreshold,newProposalThreshold,oldPendingAdmin,newPendingAdmin,oldAdmin,newAdmin,contract_address
VoteCast,14491207,0x1bf2f65900d0acbe4ee5b6f513ad55017bc45861b483aaebb3205d938d7372fa,309,2022-03-31T02:08:53,,,,,,,,,,0xeC405bcD169633C0D8EDc8ef869E164e42b9ec1E,95.0,1.0,27600629725600000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492723,0xbcb066a66cf3ee9d936f75472a485fc9d2e30ee0abdbd4726eab456a56d6126e,79,2022-03-31T07:58:37,,,,,,,,,,0xB8fa465f176A95c9b0C757CaC2985F2164a8e675,95.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492725,0x01827c12fc001f5020d05ecc04d7e8e5718cd5715d9a65d8b8063ba4c2afb702,394,2022-03-31T07:58:46,,,,,,,,,,0x3617F9e9D601483CBA5239AAF5a3912edf752D0B,95.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492725,0x637a945023f204afcec9129fb641718d99df471884c86a22a49f51581013fa6d,397,2022-03-31T07:58:46,,,,,,,,,,0x70DdC90b218bb7A6D710d9e2d498bB38Ff499AeD,95.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492726,0x432f26cbf38fa3926595e1455ade71bb2dfa29a00c63709c083e7543d715726a,372,2022-03-31T07:59:17,,,,,,,,,,0x7eC062D194F87022A908f943C86b7b9CAfA23662,95.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492728,0x14d5de46c54c4e8388735c2202327a65c0532af852a061b0517ab84fca266dc4,102,2022-03-31T07:59:49,,,,,,,,,,0x97D5bD51A9aC3C42782dc0Eee9eDF2E4AEcf0815,95.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492742,0xb13330cf06fe60fb0f822781177699fe80c05a1077ea09731ef723a6a6647694,413,2022-03-31T08:02:25,,,,,,,,,,0xABCa822E2Dc539f2E106A933f362B807C0669567,95.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492742,0xfde9ec70fc97c0946f7b67601e3479a8d3bd6155b71511b203adfec46e0f5fc7,430,2022-03-31T08:02:25,,,,,,,,,,0x1B88Bdd5954B221fAC94619d28AB3b0B8c9d35a7,95.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14492742,0xedbbd3b0a1355aa1f73ded16efda92751ab93fe8beb748f454751faddbc608a8,432,2022-03-31T08:02:25,,,,,,,,,,0x7a67928bB379974768668D50ab991Eefb5F08c0e,95.0,1.0,45897360000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14493208,0xf431507a1783062e1d387442f653ef71c47ec2bd7aed89d69cc35b4822fce756,288,2022-03-31T09:43:46,,,,,,,,,,0xF33be7f17c6b4A461430277977a48F5B0318f1De,95.0,1.0,0,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14494144,0x1923e11a72f459e8affddff2559830e33c197ecd0a077f29f2bca373b924f965,304,2022-03-31T13:11:29,,,,,,,,,,0xd14D32F30b184983d3360c6F4b6593d41eD834F4,95.0,1.0,60000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14495651,0xfed32d421235dd50d803deaac54038ad2b673fafe93b072f60805c6b4506a458,119,2022-03-31T18:48:35,,,,,,,,,,0x88FB3D509fC49B515BFEb04e23f53ba339563981,95.0,1.0,105042025795370000000000,OpenZeppelin has been performing excellent work on behalf of the protocol,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14500573,0x620f76a8b279a601fa7a14b88c7c67a2f16b98c42329599c9dcf835a177fe92e,261,2022-04-01T13:17:25,,,,,,,,,,0x733C8c2d625ECE1eC711D912f100A3f06aFB698c,95.0,1.0,142474000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14501272,0x710f53fb2dbec8edfedfddd70fcda9bc87e69540d7a87cfbec02cffe34a41bfa,171,2022-04-01T15:51:12,,,,,,,,,,0xb55a948763e0d386b6dEfcD8070a522216AE42b1,95.0,1.0,50000000000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14501455,0x49ed0abe37ea9bf579f0db19a7d6248d5f2a2442b8104ca6434698a10e11bef8,48,2022-04-01T16:27:32,,,,,,,,,,0x54A37d93E57c5DA659F508069Cf65A381b61E189,95.0,1.0,87580995982483073781711,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14501651,0xeaf1cbebceab4ab4d7b6ce246adda4181bce3f0e7d2d6dcb693abe1fa4d0e90f,83,2022-04-01T17:16:23,,,,,,,,,,0x9AA835Bc7b8cE13B9B0C9764A52FbF71AC62cCF1,95.0,1.0,256007940497286486395475,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
ProposalCreated,14502549,0x8cbaa74d9a97a3d2ddc1fa9a51856046ff257ea73907621b09a8f28523d83db9,211,2022-04-01T20:35:58,97.0,0x8d07D225a769b7Af3A923481E1FdF49180e6A265,['0x3d9819210A31b4961b30EF54bE2aeD79B9c9Cd3B'],[0],"['_setMarketBorrowCaps(address[],uint256[])']",[b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x95\xb4\xef(i\xeb\xd9K\xebN\xee@\n\x99\x82K\xf5\xdc2[\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x0f\x0c\xf0d\xddY \x00\x00'],14515689.0,14535399.0,"# Reduce MKR Borrow Limit
### Summary

This proposal reduces the MKR market's borrow limit from the current value of 25,000 MKR to 5,000 MKR.

### Reasoning

Lowering the borrow limit makes it more difficult for malicious parties to interfere with MakerDAO governance. This should reduce the likelihood of disruption to Compound's DAI and MKR markets, and also minimize risk to the wider defi ecosystem. 

MKR is not frequently borrowed, and based on historical demand across Aave and Compound this 5,000 token limit is unlikely to limit typical usage.

See the full discussion [here](https://www.comp.xyz/t/reducing-mkr-borrow-cap/2959).",,,,,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14502567,0x46fc20d916ae6f9f8c1050b4404c2f6fc06eee7dab549dce7607fa81343b0796,164,2022-04-01T20:39:29,,,,,,,,,,0x45041cE9f1F3A8a3c434bb0aED242064E6023424,95.0,1.0,4244645056554407212,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14502567,0x46fc20d916ae6f9f8c1050b4404c2f6fc06eee7dab549dce7607fa81343b0796,165,2022-04-01T20:39:29,,,,,,,,,,0x2B384212EDc04Ae8bB41738D05BA20E33277bf33,95.0,1.0,20085713611359932665640,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14502567,0x46fc20d916ae6f9f8c1050b4404c2f6fc06eee7dab549dce7607fa81343b0796,166,2022-04-01T20:39:29,,,,,,,,,,0x66cD62c6F8A4BB0Cd8720488BCBd1A6221B765F9,95.0,1.0,23126000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14505944,0xcd20645cad2e4dc4a510e66efd3dd7062786cdba6d0d933c4d699fdd6474f506,611,2022-04-02T09:28:26,,,,,,,,,,0x84E39A52d7F3f8FB63723782653D4CF71C465a95,95.0,1.0,11500471444371433923,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14506028,0x48c219f1de2d6e0aa7a737205b900e793eb06ef7f24e1e495a3ae93a6fc1e021,694,2022-04-02T09:50:16,,,,,,,,,,0x84E39A52d7F3f8FB63723782653D4CF71C465a95,96.0,1.0,11500471444371433923,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14506541,0xeda8aca9b6e221879163c9dfa2edabb6164cbac01381ad3929e865a0d9005c54,169,2022-04-02T11:42:49,,,,,,,,,,0x1F14c2F40400471FB4a3AEf1390F6BbBf2AD8F99,95.0,1.0,5000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14506863,0xef821343d3300343877e3d12f2d103ea4e97565f634a59452dfa94dca50064d9,537,2022-04-02T12:59:49,,,,,,,,,,0x45041cE9f1F3A8a3c434bb0aED242064E6023424,96.0,1.0,4244645056554407212,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14510333,0x423f738e64a0a07e2b95842d442cf3fed9a071d3248569f3608d153fe79c1feb,106,2022-04-03T01:51:27,,,,,,,,,,0xea6C3Db2e7FCA00Ea9d7211a03e83f568Fc13BF7,96.0,1.0,306046257213437351180407,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14511081,0xc76ae660324e5a3fd936771fa94a53128677de490299889ca91bbf264b3e948c,122,2022-04-03T04:31:29,,,,,,,,,,0xBa8a7A0a3280c5A0025FbD363375a208c4eDC1C5,96.0,1.0,51016965660596944,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14511094,0x8657e6b97cebe437431d5e94c228c0953377a9e2340ff484ab06849593b3a494,398,2022-04-03T04:33:46,,,,,,,,,,0xacAd742Bd52f6A29bf07df79362d1DacdC8ae428,96.0,1.0,50000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14511106,0x2e2c51f0ea68a3ec610edaa9a027f1d82f1aa4ddb8de6a68282d7ee32ddb42b2,437,2022-04-03T04:37:45,,,,,,,,,,0xB80Ac482D817882B2253c4a55B44ac696dC4DC0c,96.0,1.0,30000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14511110,0x4708b1bef14b73b3334ea2e67c02d153c358501ff07fbf413ba9f5aa9e619ee4,314,2022-04-03T04:38:46,,,,,,,,,,0x57675a0727d7abf3b61aB6fe42214895eCc2fEAE,96.0,1.0,50000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14511118,0xab2733e877ed49a4aa90bf6f0f99315f2d6832f20175d5a46b07282e1f78e439,107,2022-04-03T04:40:22,,,,,,,,,,0xfB55D2B9C5d719e941C070e744f48CB586661600,96.0,1.0,30000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14511674,0x12dbd268c22ea47ce4313f6909da287369ec9989f3127aa64ac7a290f647f453,546,2022-04-03T06:46:17,,,,,,,,,,0x7a67928bB379974768668D50ab991Eefb5F08c0e,96.0,1.0,45897360000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14515831,0x32210cecf5f08f3921b3041ed099c072b0f8fb285caf7813769190a05f9af238,305,2022-04-03T22:31:43,,,,,,,,,,0x8d07D225a769b7Af3A923481E1FdF49180e6A265,97.0,1.0,70014383254833468741034,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14515832,0x5d9ee981bb8edbf713788e897f98f1a3cc7a1b9273ef716bdf8a4d7c6557d7e1,200,2022-04-03T22:32:25,,,,,,,,,,0x8d07D225a769b7Af3A923481E1FdF49180e6A265,96.0,1.0,70014383254833468741034,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
ProposalCreated,14516279,0x09327f120555faedb878137a752f27f001f41ffca7d1a1fe9ce42115571fe6c4,223,2022-04-04T00:07:45,98.0,0x683a4F9915D6216f73d6Df50151725036bD26C02,"['0x3d9819210A31b4961b30EF54bE2aeD79B9c9Cd3B', '0x3d9819210A31b4961b30EF54bE2aeD79B9c9Cd3B']","[0, 0]","['_setCollateralFactor(address,uint256)', '_setCollateralFactor(address,uint256)']","[b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xa2\xae5o\xc9\xefC\x05goz>.\xd0N\x12\xc39F\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\t\xb6\xe6J\x8e\xc6\x00\x00', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00K\x01\x81\x10*\x01\x12\xa2\xef\x11\xab\xeeUc\xbbJ1v\xc9\xd7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\t\xb6\xe6J\x8e\xc6\x00\x00']",14529419.0,14549129.0,"# Risk Parameter Updates for YFI and SUSHI
## Simple Summary

A proposal to adjust two (2) parameters for two (2) Compound assets.

## Background
This proposal is a batch update of risk parameters to align with the [Moderate risk level](https://www.comp.xyz/t/community-risk-level-consensus-check/2437) chosen by the Compound community. These parameter updates are the ninth of Gauntlet's regular parameter recommendations as part of [Dynamic Risk Parameters](https://www.comp.xyz/t/dynamic-risk-parameters/2223/16).


[Full proposal and forum discussion](https://www.comp.xyz/t/risk-parameter-updates-2022-03-29/3111)


## Motivation and Specification

This set of parameter updates seeks to maintain the overall risk tolerance of the protocol while making risk trade-offs between specific assets.

Our parameter recommendations are driven by an optimization function that balances 3 core metrics: insolvencies, liquidations, and borrow usage. Our parameter recommendations seek to optimize for this objective function. For more details, please see [Gauntlet's Parameter Recommendation Methodology](https://medium.com/gauntlet-networks/gauntlets-parameter-recommendation-methodology-8591478a0c1c) and [Gauntlet's Model Methodology](https://medium.com/gauntlet-networks/gauntlets-model-methodology-ea150ff0bafd).


![](https://i.imgur.com/d90n5g1.png)


## Dashboard


Gauntlet has launched the [Compound Risk Dashboard](https://gov.gauntlet.network/compound). The community should use the Dashboard to better understand the updated parameter suggestions and general market risk in Compound.


Value at Risk represents the 95th percentile **insolvency value** that occurs from simulations we run over a range of volatilities to approximate a tail event. 

Liquidations at Risk represents the 95th percentile **liquidation volume** that occurs from simulations we run over a range of volatilities to approximate a tail event.

Even though these changes result in less than 1 bp of increased Borrow Usage given the current TVLs, they will improve long-term capital efficiency as the protocol grows and more users supply YFI and SUSHI.

![](https://i.imgur.com/S5OIfAF.png)",,,,,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14517779,0x53ba7d47d79397cd9f1f67616357c48f67f2581bde71714ad273d804bbc93de5,287,2022-04-04T06:00:24,,,,,,,,,,0xBa8a7A0a3280c5A0025FbD363375a208c4eDC1C5,97.0,1.0,51016965660596944,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14517785,0x47652583d5060eee4dab63f7033b02d9e9fe55406cd66ba766b20b6768e5fe39,77,2022-04-04T06:01:49,,,,,,,,,,0xacAd742Bd52f6A29bf07df79362d1DacdC8ae428,97.0,1.0,50000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14517796,0x31329f2c45df768a6298edd9954eff40b355987cfef362de47c8a6130f4df46e,384,2022-04-04T06:03:10,,,,,,,,,,0xB80Ac482D817882B2253c4a55B44ac696dC4DC0c,97.0,1.0,30000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14517798,0xacd46671242b4c395b36d974aeab58a7a0710009031e756ad920643ef6149fd5,240,2022-04-04T06:03:56,,,,,,,,,,0x57675a0727d7abf3b61aB6fe42214895eCc2fEAE,97.0,1.0,50000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14517813,0x6ba17770613c7e6aa8507e2abdd866fd524d58ea80d17dedf1a14e419207a36c,494,2022-04-04T06:07:45,,,,,,,,,,0xfB55D2B9C5d719e941C070e744f48CB586661600,97.0,1.0,30000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14520426,0x70e0d5a37fbe7946eb5149aa04f05e1bd13e8f669b69a6f83c4e1224a450e0ba,41,2022-04-04T15:54:16,,,,,,,,,,0xa6e8772af29b29B9202a073f8E36f447689BEef6,96.0,1.0,75000000000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14520427,0x4e425d6cdd025fb0d2fcb6367dc449f5cab1100a4765e6e0bd5fc9def50a50b4,107,2022-04-04T15:54:19,,,,,,,,,,0xa6e8772af29b29B9202a073f8E36f447689BEef6,97.0,1.0,75000000000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14520764,0x2d9d58c90002e2b32accffe29eef1b6e56c5c7ae6c3df0b6022d814b20262dae,436,2022-04-04T17:07:25,,,,,,,,,,0x2B384212EDc04Ae8bB41738D05BA20E33277bf33,96.0,1.0,20085713611359932665640,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14520764,0x2d9d58c90002e2b32accffe29eef1b6e56c5c7ae6c3df0b6022d814b20262dae,437,2022-04-04T17:07:25,,,,,,,,,,0xE3c9eCe23316B6B06142Fa0CA915f02C323C6b21,96.0,1.0,5000000110000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14520764,0x2d9d58c90002e2b32accffe29eef1b6e56c5c7ae6c3df0b6022d814b20262dae,438,2022-04-04T17:07:25,,,,,,,,,,0x45041cE9f1F3A8a3c434bb0aED242064E6023424,97.0,1.0,4244645056554407212,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14520764,0x2d9d58c90002e2b32accffe29eef1b6e56c5c7ae6c3df0b6022d814b20262dae,439,2022-04-04T17:07:25,,,,,,,,,,0x2B384212EDc04Ae8bB41738D05BA20E33277bf33,97.0,1.0,20085713611359932665640,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14522460,0xbc73039db9f1507011c36ac54b9c5c0ce509f25bc0a69de2226679fa036af6c3,357,2022-04-04T23:29:29,,,,,,,,,,0x070341aA5Ed571f0FB2c4a5641409B1A46b4961b,96.0,1.0,50000000000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14522717,0x3721ca82e517068d07d2a8365cb2b6d41312eaaec9345ea417da76bd3e0a4286,101,2022-04-05T00:27:34,,,,,,,,,,0x7AE109A63ff4DC852e063a673b40BED85D22E585,96.0,1.0,50006977000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14522734,0x7776f598d0f0c20e54bd64f485bc16ce34ca7273ba1bc2b16bf5695936e3806d,113,2022-04-05T00:31:30,,,,,,,,,,0x683a4F9915D6216f73d6Df50151725036bD26C02,97.0,1.0,100003418800000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
ProposalQueued,14524779,0x02700eeafc4e57e8facd091c8bb09ae033d2b0f60563887d81f1b59477bc7651,82,2022-04-05T08:17:30,96.0,,,,,,,,,,,,,,1649319450.0,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14527653,0x42f88c6fa6cc74432eefb546f0fb278e2002a2768c962ca5220a7dc8b0f1b0b3,62,2022-04-05T18:52:32,,,,,,,,,,0x54A37d93E57c5DA659F508069Cf65A381b61E189,97.0,1.0,87580995982483073781711,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14527721,0xeafc9522f7797dbb037c76e26b90e5ffc9500d0bd222958b705c1a789772616b,286,2022-04-05T19:08:44,,,,,,,,,,0x88FB3D509fC49B515BFEb04e23f53ba339563981,97.0,1.0,105042025795370000000000,"This will reduce the governance risk of MakerDAO, and therefor DAI, with little economic cost to the Compound protocol as MKR is a lightly borrowed asset",,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14527957,0x42088c982f7669410cc2a93898acad8bbe0bb977ca7e82b28111a4c8ac658862,274,2022-04-05T19:59:57,,,,,,,,,,0x9AA835Bc7b8cE13B9B0C9764A52FbF71AC62cCF1,97.0,1.0,256588760497286486395475,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14530184,0x465b52f17e0acea3846ad0aeb82ca6f125562acdf558403e55caa3553f9caa7a,9,2022-04-06T04:20:47,,,,,,,,,,0x535b3ddD9939056cB6d74D1253Ae1A4Adf5d723A,97.0,1.0,50000000000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14530546,0xad28e2dcfeaf95b1d46d7b2a4f8cef6ad1f0c9e4d7cab99288db50c955c2c4cd,110,2022-04-06T05:42:46,,,,,,,,,,0x070341aA5Ed571f0FB2c4a5641409B1A46b4961b,97.0,1.0,50000000000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14532541,0xf60bdd55714d272529c766926c5792c7612319c46bec5832ae3346d8866e5d7a,440,2022-04-06T13:08:45,,,,,,,,,,0x84E39A52d7F3f8FB63723782653D4CF71C465a95,97.0,1.0,11500471444371433923,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14532541,0x47a56b74e0db10938bdf1767370c4ac6c7e53719c7a60608a176ea191aaca955,441,2022-04-06T13:08:45,,,,,,,,,,0x84E39A52d7F3f8FB63723782653D4CF71C465a95,98.0,1.0,11500471444371433923,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
ProposalCanceled,14533722,0xb323d883901cff974946a5d0c08b23776886e1f71edc6936aed27d534ca97484,122,2022-04-06T17:48:43,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14535246,0xd20b4981dc24344349e42bf0d547ac652837720c52b3526764fb9d6dd7ca72d1,404,2022-04-06T23:19:27,,,,,,,,,,0x8579363b49bAc7F7c6772aFEEa65d05A72D2213a,97.0,1.0,351880696808036209,no comment at this time.,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14540677,0x5a769299f908bcfc395188529d0b6c08622a3a4ce46b9b5167b1c4260153cac3,38,2022-04-07T19:40:06,,,,,,,,,,0x5BC928BF0DAb1e4A2ddd9e347b0F22e88026D76c,98.0,1.0,48306399462058402606729,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
ProposalQueued,14540677,0x2cf501438ca4ca5551f08534c15c4ea47dfbd372abf284aba08d2d48c0f0b471,37,2022-04-07T19:40:06,97.0,,,,,,,,,,,,,,1649533206.0,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14541140,0xd71b828a545e31fc27cc55467f49cf4ca381e1d225cdcc437247713b3c174109,565,2022-04-07T21:18:18,,,,,,,,,,0x88FB3D509fC49B515BFEb04e23f53ba339563981,98.0,1.0,105042025795370000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
ProposalExecuted,14541141,0x7cc2acd03f837009b97c3d21a0efe6fb02ae4cda75a061e70f4d20ab411da275,332,2022-04-07T21:19:06,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14541314,0xac537369f81a4c7fdf83f86bda0b07757b88f0537f7c35754dff46a1dad10526,115,2022-04-07T21:56:20,,,,,,,,,,0x8d07D225a769b7Af3A923481E1FdF49180e6A265,98.0,1.0,70014383254833468741034,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14543005,0x0aba8001c5c96d45537c02be99da2969e190379b4ad96a80ca4ca4126b501e1f,719,2022-04-08T04:25:41,,,,,,,,,,0x91400bE76b7171Cf932Ae252390d2b60e2C73013,98.0,1.0,30000000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14543005,0x0aba8001c5c96d45537c02be99da2969e190379b4ad96a80ca4ca4126b501e1f,720,2022-04-08T04:25:41,,,,,,,,,,0x45041cE9f1F3A8a3c434bb0aED242064E6023424,98.0,1.0,4244645056554407212,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14543005,0x0aba8001c5c96d45537c02be99da2969e190379b4ad96a80ca4ca4126b501e1f,721,2022-04-08T04:25:41,,,,,,,,,,0x66cD62c6F8A4BB0Cd8720488BCBd1A6221B765F9,98.0,1.0,23126000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14543154,0xb3eaeb9108cac6a1e32f25cf24b07c3d220d0021da55f4f6c7ac9865c457886e,653,2022-04-08T04:55:16,,,,,,,,,,0x4d477F1aabcFc2FC3FC9b802E861C013E0123AD9,98.0,1.0,174539910726058188,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14543220,0xe24ff4ae86dab2645c75ae1c693f4d68a8681447d261a3c58b06494540c321ff,17,2022-04-08T05:12:33,,,,,,,,,,0x97D5bD51A9aC3C42782dc0Eee9eDF2E4AEcf0815,98.0,1.0,10000000000000000,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
VoteCast,14543811,0xcebc80cfad25f9fedae0a38ff61ddfa87696387ed476213df9641927a163c281,11,2022-04-08T07:29:06,,,,,,,,,,0x13dDA63C28bB95FE9822FEA43ad5fEaA966636a9,98.0,1.0,348925849689311773,,,,,,,,,,,,,,,0xc0Da02939E1441F497fd74F78cE7Decb17B66529
